tracking_number,ship_date,????,????id,???,???,???
{61290989800520677394},5/9/2020,5/29/2020 5:42,1649,7.18,7.18,7.23
{61290989800520888448},5/18/2020,6/28/2020 3:28,1714,7.17,6.54,6.27
{61290989800520967211},5/25/2020,6/12/2020 2:09,1677,5.7,5.7,5.7
{61290989800520525022},4/26/2020,5/25/2020 7:51,1631,6.89,6.89,6.88
{61290989800521122121},6/13/2020,7/3/2020 3:01,1764,6.19,6.19,6.19
{61290989800520606233},5/4/2020,5/25/2020 7:38,1631,6.78,6.78,7.75
{61290989800521254792},6/15/2020,7/3/2020 2:59,1764,6.1,6.1,6.09
{61290989800521041804},6/2/2020,6/19/2020 2:38,1698,7.65,7.65,7.16
{61290989800520582971},5/1/2020,5/29/2020 5:24,1649,6.27,6.27,5.99
{61290989800520583190},5/1/2020,5/25/2020 7:56,1631,5.37,5.37,5.99
{61290989800520965316},5/25/2020,6/12/2020 4:06,1688,5.61,5.61,5.61
{61290989800520584883},5/1/2020,5/25/2020 7:38,1631,5.86,5.86,5.99
{61290989800521062540},6/5/2020,6/19/2020 2:25,1698,5.7,5.7,5.7
{61290989800521078305},6/8/2020,7/3/2020 3:00,1764,7.36,7.36,8.33
{61290989800520527781},4/27/2020,5/25/2020 7:52,1630,6.89,6.89,6.88
{61290989800520648745},5/6/2020,5/25/2020 7:36,1631,7.16,7.16,6.73
{61290989800520616812},5/4/2020,5/25/2020 7:39,1631,11.96,11.96,8.57
{61290989800520935104},5/21/2020,6/12/2020 4:06,1688,6.6,6.6,6.03
{61290989800520593441},5/2/2020,5/25/2020 7:45,1631,5.7,5.7,5.72
{61290989800520615655},5/4/2020,5/25/2020 7:48,1631,11.96,11.96,8.57
{61290989800520701204},5/12/2020,5/29/2020 5:54,1649,5.7,5.7,5.7
{61290989800521255386},6/15/2020,7/3/2020 3:01,1764,7.66,7.66,7.66
{61290989800520511926},4/24/2020,5/8/2020 0:41,1577,5.72,5.72,5.72
{61290989800521255669},6/15/2020,6/28/2020 3:16,1712,7.36,7.36,7.35
{61290989800520655811},5/7/2020,5/25/2020 7:37,1631,6.78,6.78,7.75
{61290989800521077759},6/8/2020,6/28/2020 2:29,1711,6.75,6.75,6.76
{61290989800520605458},5/4/2020,5/25/2020 7:54,1631,5.7,5.7,5.7
{61290989800520995023},5/27/2020,6/12/2020 2:12,1677,5.98,5.98,5.98
{61290989800520683234},5/11/2020,5/29/2020 5:45,1649,5.61,5.61,5.61
{61290989800521255423},6/15/2020,6/28/2020 3:16,1712,6.19,6.19,6.19
{61290989800520716024},5/13/2020,5/29/2020 6:00,1649,5.4,5.4,5.39
{61290989800520605472},5/4/2020,5/25/2020 7:31,1630,7.08,7.08,7.08
{61290989800521028676},6/1/2020,6/28/2020 2:28,1711,5.85,5.85,5.37
{61290989800520601610},5/4/2020,5/25/2020 7:47,1630,5.7,5.7,5.7
{61290989800520729833},5/14/2020,5/29/2020 6:07,1649,5.7,5.7,5.7
{61290989800520546461},4/28/2020,5/25/2020 8:06,1630,5.62,5.62,5.62
{61290989800520529143},4/27/2020,5/25/2020 8:09,1630,7.18,7.18,5.72
{61290989800520572101},4/30/2020,5/25/2020 7:59,1630,5.72,5.72,5.99
{61290989800520740838},5/15/2020,6/5/2020 2:05,1663,7.08,7.08,7.08
{61290989800520879255},5/16/2020,5/29/2020 6:13,1649,6.3,5.7,6.27
{61290989800520619042},5/4/2020,5/25/2020 7:38,1631,7.91,7.91,7.65
{61290989800520995030},5/27/2020,6/12/2020 1:34,1677,7.27,7.27,7.24
{61290989800521274998},6/17/2020,7/3/2020 2:56,1764,7.04,7.04,8.01
{61290989800520889810},5/18/2020,6/5/2020 2:26,1663,7.52,6.88,8.44
{61290989800521013672},5/29/2020,6/19/2020 2:30,1698,5.7,5.7,5.7
{61290989800521022896},5/30/2020,6/12/2020 4:41,1688,7.45,7.45,7.52
{61290989800520520904},4/26/2020,5/8/2020 0:46,1577,5.38,5.38,5.38
{61290989800521285109},6/18/2020,7/3/2020 5:45,1768,6.46,6.46,6.47
{61290989800521062106},6/5/2020,6/28/2020 2:28,1711,5.7,5.7,5.7
{61290989800520546010},4/28/2020,5/25/2020 7:39,1630,5.62,5.62,5.62
{61290989800521267365},6/16/2020,6/28/2020 3:17,1712,5.63,5.63,5.62
{61290989800520905909},5/19/2020,6/5/2020 2:05,1663,5.61,5.61,5.61
{61290989800520716338},5/13/2020,5/29/2020 6:00,1649,5.7,5.7,5.7
{61290989800520524247},4/26/2020,5/25/2020 8:03,1630,6.55,6.55,6.54
{61290989800520643726},5/6/2020,5/25/2020 7:48,1631,6.58,6.58,7.53
{61290989800520510158},4/24/2020,5/8/2020 0:46,1577,6.89,6.89,6.88
{61290989800521116267},6/12/2020,6/28/2020 3:16,1712,6.19,6.19,6.19
{61290989800521007282},5/28/2020,6/12/2020 1:45,1677,5.7,5.7,5.7
{61290989800520524650},4/26/2020,5/8/2020 0:53,1577,6.89,6.89,6.88
{61290989800520657532},5/7/2020,5/25/2020 7:34,1631,6.78,6.78,7.75
{61290989800520607810},5/4/2020,5/25/2020 7:39,1631,5.37,5.37,5.37
{61290989800520739566},5/15/2020,5/29/2020 6:10,1649,5.61,5.61,5.61
{61290989800520726948},5/14/2020,5/29/2020 6:06,1649,5.4,5.4,5.39
{61290989800520593793},5/2/2020,5/25/2020 7:29,1631,5.37,5.37,5.38
{61290989800521268416},6/16/2020,7/3/2020 3:00,1764,6.18,6.18,6.18
{61290989800520964357},5/25/2020,6/12/2020 2:11,1677,6.73,6.73,6.73
{61290989800521121759},6/13/2020,6/28/2020 3:16,1712,7.46,7.46,7.47
{61290989800521093148},6/9/2020,6/28/2020 2:23,1711,6.19,6.19,6.19
{61290989800521036916},6/1/2020,6/12/2020 4:41,1688,5.98,5.98,5.98
"{393252468430,393252469105,393252470072,393252471469,393252472281,393252473303,393252474300,393252475100,393252476390,393252477228,393252477960,393252479323,393252480420,393252481275,393252481996,393252483451,393252484002,393252485362,393252486277,393252486818,393252488166,393252489552,393252490052}",5/27/2020,6/19/2020 3:07,1699,165.33,165.33,165.28
{61290989800521022339},5/30/2020,6/12/2020 4:41,1688,5.61,5.61,5.66
{61290989800520889209},5/18/2020,5/29/2020 6:14,1649,6.3,5.7,6.27
{61290989800520627634},5/5/2020,5/25/2020 7:39,1631,6.54,6.54,7.57
{61290989800520706247},5/12/2020,5/29/2020 5:55,1649,8.33,8.33,7.65
{61290989800520715416},5/13/2020,5/29/2020 6:00,1649,7.44,7.44,7.85
{61290989800520655804},5/7/2020,5/25/2020 8:00,1631,5.7,5.7,5.7
{61290989800520546140},4/28/2020,5/25/2020 7:39,1630,5.38,5.38,5.38
{61290989800520659383},5/7/2020,5/25/2020 7:57,1631,6.78,6.78,7.75
{61290989800521006117},5/28/2020,6/12/2020 1:43,1677,5.37,5.37,5.37
{61290989800521093995},6/9/2020,6/28/2020 2:28,1711,6.19,6.19,6.19
{61290989800520922029},5/20/2020,6/28/2020 3:31,1714,5.7,5.7,5.7
{61290989800520509206},4/24/2020,5/8/2020 0:41,1577,5.72,5.72,5.72
{61290989800521109344},6/11/2020,7/3/2020 2:58,1764,6.19,6.19,6.19
{61290989800521297980},6/22/2020,7/3/2020 5:48,1768,5.8,5.8,5.8
{61290989800520879361},5/16/2020,6/5/2020 2:01,1663,6.72,5.7,6.27
{61290989800520545181},4/28/2020,5/25/2020 7:55,1630,5.38,5.38,5.38
{61290989800520657310},5/7/2020,5/25/2020 7:56,1631,5.61,5.61,5.61
{61290989800521286441},6/18/2020,7/3/2020 2:56,1764,5.6,5.6,5.6
{61290989800520665971},5/8/2020,5/25/2020 7:47,1631,17.41,17.41,7.16
{61290989800520596510},5/3/2020,5/25/2020 7:46,1631,6.84,6.84,6.85
{61290989800520899000},5/18/2020,5/29/2020 6:15,1649,6.75,6.75,6.57
{61290989800520980821},5/26/2020,6/12/2020 4:12,1688,7.18,7.18,7.18
{61290989800521006353},5/28/2020,6/12/2020 1:38,1677,5.37,5.37,5.37
{61290989800520700979},5/12/2020,5/29/2020 5:54,1649,5.7,5.7,5.7
{61290989800521309041},6/23/2020,7/3/2020 5:49,1768,5.48,5.48,5.48
{61290989800520684606},5/11/2020,5/29/2020 5:46,1649,7.18,7.18,7.18
{61290989800520700931},5/12/2020,6/5/2020 2:22,1663,5.37,5.37,5.37
{61290989800520569484},4/30/2020,5/25/2020 7:26,1630,5.72,5.72,5.99
{61290989800520980210},5/26/2020,6/12/2020 2:11,1677,5.7,5.7,5.7
{61290989800520695923},5/11/2020,5/29/2020 5:51,1649,6.75,6.75,6.57
{61290989800521079814},6/8/2020,6/28/2020 2:23,1711,6.75,6.75,6.76
{61290989800520604918},5/4/2020,5/25/2020 7:26,1630,5.7,5.7,5.7
{61290989800521100440},6/10/2020,6/28/2020 2:31,1711,6.19,6.19,6.19
{61290989800520739467},5/15/2020,5/29/2020 6:10,1649,5.7,5.7,5.7
{61290989800520645393},5/6/2020,5/25/2020 7:52,1631,5.4,5.4,5.39
{61290989800520890144},5/18/2020,6/5/2020 1:50,1663,5.94,5.37,5.91
{61290989800521076820},6/8/2020,7/3/2020 2:51,1764,6.75,6.75,6.76
{61290989800520686624},5/11/2020,5/29/2020 5:47,1649,5.37,5.37,5.37
{61290989800520878555},5/16/2020,6/5/2020 2:23,1663,6.3,5.7,6.27
{61290989800520521741},4/26/2020,5/25/2020 7:51,1630,7.19,7.19,7.19
{61290989800520898997},5/18/2020,5/29/2020 6:15,1649,7.67,7.67,7.14
{61290989800520966375},5/25/2020,6/12/2020 3:58,1688,5.4,5.4,5.39
{61290989800520878142},5/16/2020,6/28/2020 4:18,1714,6.2,5.61,6.17
{61290989800521014648},5/29/2020,6/19/2020 2:26,1698,7.04,7.04,8.02
{61290989800520676120},5/9/2020,5/29/2020 5:42,1649,6.88,6.88,6.87
{61290989800521029598},6/1/2020,6/12/2020 4:41,1688,6.73,6.73,5.7
{61290989800520656573},5/7/2020,5/29/2020 5:35,1649,5.37,5.37,5.37
{61290989800521258387},6/15/2020,6/28/2020 3:17,1712,6.75,6.75,5.88
{61290989800520899338},5/18/2020,6/5/2020 2:26,1663,6.27,6.27,6.28
{61290989800520676069},5/9/2020,5/29/2020 5:42,1649,5.37,5.37,5.37
{61290989800520700504},5/12/2020,5/29/2020 5:54,1649,6.88,6.88,7.85
{61290989800520616980},5/4/2020,5/25/2020 7:53,1631,10.79,10.79,6.43
{61290989800521255690},6/15/2020,6/28/2020 3:16,1712,6.19,6.19,6.19
{61290989800521100396},6/10/2020,6/28/2020 2:28,1711,6.75,6.75,6.76
{61290989800521254945},6/15/2020,6/28/2020 3:16,1712,5.89,5.89,5.88
{61290989800520905695},5/19/2020,6/12/2020 1:51,1677,5.37,5.37,5.37
{61290989800521106251},6/10/2020,6/28/2020 2:43,1711,8.96,8.96,9.35
{61290989800521250039},6/13/2020,7/3/2020 2:56,1764,7.36,7.36,8.33
{61290989800521103960},6/10/2020,6/28/2020 2:45,1711,6.1,6.1,6.09
{61290989800520523431},4/26/2020,5/25/2020 7:49,1631,5.61,5.61,5.62
{61290989800520510172},4/24/2020,5/25/2020 7:41,1630,6.55,6.55,6.54
{61290989800521117738},6/12/2020,6/28/2020 2:46,1711,7.57,7.57,7.57
{61290989800520887687},5/18/2020,5/29/2020 6:14,1649,5.97,5.4,5.93
{61290989800520943239},5/22/2020,6/12/2020 4:04,1688,7.18,7.18,7.18
{61290989800520889407},5/18/2020,6/12/2020 1:49,1677,6.3,5.7,6.27
{61290989800521005158},5/28/2020,6/12/2020 4:39,1688,5.61,5.61,5.61
{61290989800521301618},6/22/2020,7/3/2020 5:43,1768,6.34,6.34,6.35
{61290989800521006384},5/28/2020,6/19/2020 2:26,1698,7.5,7.5,6.87
{61290989800520695084},5/11/2020,5/29/2020 5:51,1649,5.7,5.7,5.7
{61290989800520521901},4/26/2020,5/25/2020 8:08,1630,7.1,7.1,7.1
{61290989800520995955},5/27/2020,6/12/2020 1:42,1677,16.19,11.7,8.02
{61290989800520666855},5/8/2020,6/28/2020 3:27,1714,5.7,5.7,5.7
{61290989800520658058},5/7/2020,5/25/2020 7:26,1631,6.88,6.88,7.85
{61290989800520666046},5/8/2020,5/25/2020 7:32,1631,5.61,5.61,5.61
{61290989800520582810},5/1/2020,5/29/2020 5:24,1649,7.18,7.18,7.26
{61290989800520642279},5/6/2020,5/25/2020 7:34,1631,6.27,6.27,6.28
{61290989800520546195},4/28/2020,5/25/2020 7:29,1630,5.38,5.38,5.38
{61290989800521031973},6/1/2020,6/19/2020 2:39,1698,5.37,5.37,5.37
{61290989800520556644},4/29/2020,5/25/2020 7:55,1630,5.62,5.62,5.99
{61290989800521005769},5/28/2020,6/12/2020 1:39,1677,6.27,6.27,5.7
{61290989800521309829},6/23/2020,7/3/2020 5:47,1768,5.67,5.67,5.67
"{393396968766,393396969648,393396970490}",6/1/2020,7/3/2020 5:26,1768,40.08,40.08,40.61
{61290989800520529495},4/27/2020,5/25/2020 7:57,1630,5.72,5.72,5.72
{61290989800520524643},4/26/2020,5/8/2020 0:41,1577,5.72,5.72,5.72
{61290989800520994323},5/27/2020,6/28/2020 3:33,1714,5.41,5.41,5.39
{61290989800520994972},5/27/2020,7/3/2020 3:00,1764,7.03,7.03,7.51
{61290989800520524193},4/26/2020,5/25/2020 7:36,1630,5.72,5.72,5.72
{61290989800521062557},6/5/2020,6/28/2020 2:33,1711,5.61,5.61,5.61
{61290989800520739405},5/15/2020,5/29/2020 6:10,1649,6.88,6.88,6.87
{61290989800521275520},6/17/2020,7/3/2020 2:51,1764,6.85,6.85,7.69
{61290989800520558136},4/29/2020,5/25/2020 7:38,1630,5.72,5.72,5.99
{61290989800520717977},5/13/2020,5/29/2020 6:01,1649,5.7,5.7,5.7
{61290989800520512602},4/24/2020,5/8/2020 0:48,1577,5.62,5.62,5.62
{61290989800520980180},5/26/2020,6/12/2020 4:02,1688,5.61,5.61,5.61
{61290989800521015430},5/29/2020,6/12/2020 1:42,1677,6.92,6.92,7.51
{61290989800520923279},5/20/2020,6/28/2020 3:12,1712,7.92,7.92,8.42
{61290989800521093384},6/9/2020,6/28/2020 2:26,1711,7.33,7.33,7.33
{61290989800521275124},6/17/2020,7/3/2020 2:56,1764,5.6,5.6,5.6
{61290989800520715539},5/13/2020,5/29/2020 6:00,1649,5.98,5.98,5.98
{61290989800520657730},5/7/2020,5/25/2020 7:57,1631,5.7,5.7,5.7
{61290989800520500968},4/23/2020,5/8/2020 0:45,1577,4.45,4.45,5.72
{61290989800520931816},5/21/2020,6/28/2020 3:47,1714,6.84,6.84,6.84
{61290989800520740326},5/15/2020,5/29/2020 6:10,1649,5.7,5.7,5.7
{61290989800520523066},4/26/2020,5/8/2020 0:55,1577,6.8,6.8,6.78
{61290989800520512510},4/24/2020,5/8/2020 0:51,1577,7.61,7.61,7.6
{61290989800520967280},5/25/2020,6/28/2020 4:24,1714,5.7,5.7,5.7
{61290989800521284812},6/18/2020,7/3/2020 5:43,1768,6.9,6.9,6.47
{61290989800521256253},6/15/2020,6/28/2020 3:17,1712,5.89,5.89,5.88
{61290989800520604314},5/4/2020,5/25/2020 7:48,1630,5.4,5.4,5.39
{61290989800520509039},4/24/2020,5/25/2020 7:52,1630,6.89,6.89,6.88
{61290989800521105285},6/10/2020,6/28/2020 2:45,1711,6.19,6.19,6.19
{61290989800520643016},5/6/2020,5/29/2020 5:32,1649,5.7,5.7,5.7
{61290989800520615839},5/4/2020,5/29/2020 5:28,1649,11.48,11.48,6.73
{61290989800521076875},6/8/2020,6/28/2020 2:42,1711,6.19,6.19,6.19
{61290989800520727914},5/14/2020,5/29/2020 6:06,1649,5.7,5.7,5.7
{61290989800521275001},6/17/2020,7/3/2020 2:56,1764,7.04,7.04,8.01
{61290989800520617741},5/4/2020,5/25/2020 7:53,1631,11.36,11.36,8.02
{61290989800520522601},4/26/2020,5/8/2020 0:41,1577,5.72,5.72,5.72
{61290989800520587259},5/1/2020,5/25/2020 8:01,1631,5.38,5.38,6.02
{61290989800521116328},6/12/2020,6/28/2020 2:44,1711,6.19,6.19,6.19
{61290989800520603164},5/4/2020,5/29/2020 5:26,1649,5.7,5.7,5.7
{61290989800520500708},4/23/2020,5/8/2020 0:51,1577,5.42,5.42,5.4
{61290989800520642033},5/6/2020,5/25/2020 7:29,1631,7.18,7.18,7.18
{61290989800520971898},5/25/2020,6/5/2020 2:17,1663,5.4,5.4,5.39
{61290989800520520546},4/26/2020,5/8/2020 0:44,1577,6.28,6.28,6.29
{61290989800521256031},6/15/2020,6/28/2020 3:16,1712,7.66,7.66,7.66
{61290989800521275322},6/17/2020,7/3/2020 2:59,1764,5.92,5.92,5.92
{61290989800520665698},5/8/2020,5/25/2020 8:02,1631,7.08,7.08,7.08
{392191325031},4/24/2020,5/16/2020 10:31,1612,13.77,10.17,13.77
{61290989800521297409},6/22/2020,7/3/2020 5:50,1768,5.8,5.8,5.8
{61290989800521004960},5/28/2020,6/12/2020 1:37,1677,7.18,7.18,7.18
{61290989800520569514},4/30/2020,5/25/2020 8:06,1630,6.8,6.8,7
{61290989800520604963},5/4/2020,5/25/2020 7:49,1631,5.37,5.37,5.37
{61290989800520993241},5/27/2020,6/12/2020 2:09,1677,5.7,5.7,5.7
{61290989800521062526},6/5/2020,6/28/2020 2:30,1711,5.7,5.7,5.7
{61290989800521049633},6/3/2020,6/19/2020 2:38,1698,5.37,5.37,5.37
{61290989800520530316},4/27/2020,5/25/2020 7:57,1630,5.38,5.38,5.38
{61290989800520700191},5/12/2020,6/5/2020 1:48,1663,5.37,5.37,5.37
{61290989800520659215},5/7/2020,5/25/2020 8:02,1631,5.74,5.74,5.52
{61290989800520932165},5/21/2020,6/5/2020 2:27,1663,5.8,5.8,5.77
{61290989800521039870},6/2/2020,6/28/2020 2:26,1711,7.18,7.18,7.18
{61290989800520726993},5/14/2020,5/29/2020 6:06,1649,5.37,5.37,5.37
{61290989800520740593},5/15/2020,6/5/2020 2:01,1663,5.7,5.7,5.7
{61290989800521015218},5/29/2020,6/12/2020 1:36,1677,7.18,7.18,7.18
{61290989800521092745},6/9/2020,6/28/2020 2:23,1711,7.92,7.92,8.33
{61290989800521283716},6/18/2020,7/3/2020 2:55,1764,5.92,5.92,5.92
{61290989800520932417},5/21/2020,6/5/2020 2:28,1663,5.7,5.7,5.7
{61290989800520727693},5/14/2020,5/29/2020 6:06,1649,5.37,5.37,5.37
{61290989800520970204},5/25/2020,6/12/2020 2:08,1677,6.27,6.27,6.28
{61290989800521057492},6/4/2020,6/19/2020 2:36,1698,5.8,5.8,5.77
{61290989800521079777},6/8/2020,6/19/2020 2:24,1698,6.19,6.19,6.19
{61290989800521022407},5/30/2020,6/28/2020 2:27,1711,7.33,7.33,6.9
{61290989800520659376},5/7/2020,5/25/2020 7:37,1631,9.8,9.8,9.12
{61290989800521056709},6/4/2020,6/19/2020 2:39,1698,5.61,5.61,5.61
{61290989800520717984},5/13/2020,6/28/2020 3:30,1714,8.2,8.2,8.2
{61290989800520715287},5/13/2020,5/29/2020 6:00,1649,5.7,5.7,5.7
{61290989800521269475},6/16/2020,7/3/2020 2:52,1764,6.07,6.07,5.79
{61290989800520522847},4/26/2020,5/25/2020 7:39,1630,6.89,6.89,6.88
{61290989800520878364},5/16/2020,5/29/2020 6:13,1649,6.3,5.7,6.27
"{393117620024,393117621568}",5/22/2020,6/19/2020 3:02,1699,14.56,14.56,14.54
{61290989800520602389},5/4/2020,5/25/2020 7:35,1631,6.88,6.88,7.85
{61290989800521022308},5/30/2020,6/12/2020 4:40,1688,5.7,5.7,5.75
{61290989800520714563},5/13/2020,5/29/2020 5:59,1649,5.37,5.37,5.37
{61290989800520889568},5/18/2020,5/29/2020 6:14,1649,6.27,5.7,6.27
{61290989800520627689},5/5/2020,5/25/2020 7:48,1630,5.37,5.37,5.42
{61290989800520605915},5/4/2020,5/25/2020 7:31,1630,6.88,6.88,7.85
{61290989800521267402},6/16/2020,7/3/2020 2:51,1764,6.9,6.9,5.92
{61290989800520544740},4/28/2020,5/8/2020 0:49,1577,5.72,5.72,5.72
{61290989800521080216},6/8/2020,6/19/2020 2:25,1698,5.85,5.85,5.85
{61290989800520943710},5/22/2020,6/12/2020 2:09,1677,5.37,5.37,5.37
{61290989800520695718},5/11/2020,5/29/2020 5:51,1649,5.4,5.4,5.39
{61290989800520894500},5/18/2020,6/28/2020 4:02,1714,5.37,5.37,5.37
{61290989800520646796},5/6/2020,5/25/2020 7:57,1631,5.7,5.7,5.7
{61290989800520714976},5/13/2020,5/29/2020 6:00,1649,6.84,6.84,6.84
{61290989800521307191},6/22/2020,7/3/2020 5:46,1768,6.11,6.11,6.11
{61290989800520740906},5/15/2020,5/29/2020 6:10,1649,7.18,7.18,7.18
{61290989800520887533},5/18/2020,5/29/2020 6:14,1649,6.3,5.7,6.27
{61290989800521285819},6/18/2020,7/3/2020 5:47,1768,6.34,6.34,6.52
{61290989800521079463},6/8/2020,7/3/2020 3:07,1764,5.85,5.85,5.85
{61290989800520700535},5/12/2020,5/29/2020 5:54,1649,5.61,5.61,5.61
{61290989800520684071},5/11/2020,5/29/2020 5:46,1649,6.88,6.88,7.85
{61290989800521275117},6/17/2020,7/3/2020 2:59,1764,5.92,5.92,5.92
{61290989800520727440},5/14/2020,5/29/2020 6:06,1649,5.37,5.37,5.37
{61290989800520522915},4/26/2020,5/25/2020 7:34,1630,6.89,6.89,6.88
{61290989800521268539},6/16/2020,7/3/2020 2:53,1764,6.9,6.9,6.9
{61290989800520603799},5/4/2020,5/29/2020 5:27,1649,5.61,5.61,5.61
{61290989800520700405},5/12/2020,5/29/2020 5:53,1649,6.84,6.84,6.84
{61290989800520727525},5/14/2020,5/29/2020 6:06,1649,5.7,5.7,5.7
{61290989800520524421},4/26/2020,5/8/2020 0:58,1577,5.72,5.72,5.72
{61290989800520531993},4/27/2020,5/25/2020 7:29,1630,8.23,8.23,8.23
{61290989800521006322},5/28/2020,7/3/2020 3:03,1764,6.75,6.75,5.7
{61290989800520890779},5/18/2020,6/28/2020 3:26,1714,6.2,5.61,6.17
{61290989800520981019},5/26/2020,6/28/2020 2:31,1711,8.4,8.4,7.16
{61290989800520971614},5/25/2020,6/12/2020 1:35,1677,6.73,6.73,5.7
{61290989800520642453},5/6/2020,5/25/2020 7:32,1631,6.58,6.58,7.53
{61290989800520642170},5/6/2020,5/25/2020 7:58,1631,5.37,5.37,5.37
{61290989800521094787},6/9/2020,6/28/2020 2:44,1711,6.75,6.75,6.76
{61290989800520968560},5/25/2020,6/28/2020 3:31,1714,6.54,6.54,7.51
{61290989800520532464},4/27/2020,5/25/2020 8:07,1630,5.38,5.38,5.38
{61290989800520582551},5/1/2020,5/25/2020 7:57,1631,5.37,5.37,5.99
{61290989800520994989},5/27/2020,7/3/2020 2:52,1764,5.85,5.85,5.37
{61290989800520508827},4/24/2020,5/25/2020 7:46,1630,5.72,5.72,5.72
{61290989800520555012},4/29/2020,5/25/2020 7:48,1630,5.72,5.72,5.99
{61290989800520659192},5/7/2020,5/25/2020 7:37,1631,6.27,6.27,6.28
{61290989800520523806},4/26/2020,5/8/2020 0:51,1577,6.8,6.8,6.78
{61290989800520556798},4/29/2020,5/25/2020 7:54,1630,5.42,5.42,5.99
{61290989800521049688},6/3/2020,7/3/2020 3:00,1764,7.36,7.36,7.85
{61290989800520582230},5/1/2020,5/25/2020 7:51,1631,5.72,5.72,5.99
{61290989800521079470},6/8/2020,6/28/2020 2:25,1711,5.85,5.85,5.85
{61290989800520676663},5/9/2020,5/29/2020 5:42,1649,6.27,6.27,6.34
{61290989800520968645},5/25/2020,6/12/2020 2:12,1677,7.74,7.74,7.18
{61290989800520603430},5/4/2020,5/25/2020 7:36,1631,7.08,7.08,7.08
{61290989800520630450},5/5/2020,5/25/2020 7:52,1631,8.64,8.64,8.64
{61290989800520888684},5/18/2020,5/29/2020 6:14,1649,7.72,7.08,7.66
{61290989800520930703},5/21/2020,6/19/2020 2:36,1698,5.8,5.8,5.77
{61290989800521005257},5/28/2020,6/12/2020 1:43,1677,5.37,5.37,5.37
{61290989800520522571},4/26/2020,5/8/2020 0:41,1577,6.28,6.28,6.29
{61290989800521300369},6/22/2020,7/3/2020 5:41,1768,5.8,5.8,5.8
{61290989800520555135},4/29/2020,5/25/2020 7:39,1630,5.72,5.72,5.99
{61290989800521283181},6/18/2020,7/3/2020 5:46,1768,5.6,5.6,5.6
{61290989800520510141},4/24/2020,5/8/2020 0:53,1577,7.31,7.31,7.66
{61290989800521112665},6/11/2020,6/28/2020 2:44,1711,5.85,5.85,5.85
{61290989800520508933},4/24/2020,5/8/2020 0:46,1577,5.72,5.72,5.72
{61290989800520657662},5/7/2020,5/25/2020 7:27,1631,5.37,5.37,5.37
{61290989800520555159},4/29/2020,5/25/2020 7:33,1630,5.72,5.72,5.99
{61290989800521092783},6/9/2020,6/28/2020 2:29,1711,5.85,5.85,5.85
{61290989800520596534},5/3/2020,5/29/2020 5:25,1649,5.37,5.37,5.38
{61290989800520890533},5/18/2020,6/5/2020 2:24,1663,7.52,6.88,8.44
{61290989800521310757},6/23/2020,7/3/2020 5:47,1768,6.11,6.11,6.11
{61290989800520894371},5/18/2020,6/28/2020 3:30,1714,5.7,5.7,5.7
{61290989800521291445},6/19/2020,7/3/2020 5:49,1768,5.92,5.92,5.92
{61290989800520596718},5/3/2020,5/29/2020 5:25,1649,6.73,6.73,6.74
{61290989800521299939},6/22/2020,7/3/2020 5:44,1768,5.8,5.8,5.8
{61290989800520646635},5/6/2020,6/5/2020 1:51,1663,6.73,6.73,6.28
{61290989800521077070},6/8/2020,6/28/2020 2:32,1711,7.57,7.57,7.57
{61290989800520969192},5/25/2020,6/19/2020 2:26,1698,6.88,6.88,6.87
{61290989800521052527},6/3/2020,6/19/2020 2:37,1698,29.9,27.4,18.1
{61290989800520544436},4/28/2020,5/25/2020 8:00,1630,5.42,5.42,5.4
{61290989800520628341},5/5/2020,5/29/2020 5:30,1649,7.5,7.5,6.9
{61290989800521106213},6/10/2020,6/28/2020 3:15,1712,8.38,8.38,9.35
{61290989800520593946},5/2/2020,5/25/2020 7:58,1630,5.7,5.7,5.72
{61290989800521105933},6/10/2020,6/28/2020 2:45,1711,6.84,6.84,6.36
{61290989800520511810},4/24/2020,5/8/2020 0:46,1577,5.72,5.72,5.72
{61290989800521022940},5/30/2020,6/19/2020 2:34,1698,5.7,5.7,5.75
{61290989800521267334},6/16/2020,7/3/2020 2:59,1764,5.92,5.92,5.92
{61290989800520529396},4/27/2020,5/8/2020 0:44,1577,5.72,5.72,5.72
{61290989800520924641},5/20/2020,6/28/2020 3:30,1714,6.54,6.54,7.51
{61290989800520686549},5/11/2020,5/29/2020 5:47,1649,5.37,5.37,5.37
{61290989800520627610},5/5/2020,5/25/2020 7:37,1631,6.88,6.88,7.57
{61290989800520556156},4/29/2020,5/25/2020 7:27,1630,5.72,5.72,5.99
{61290989800520727877},5/14/2020,5/29/2020 6:06,1649,5.4,5.4,5.39
{61290989800520601658},5/4/2020,5/25/2020 7:25,1630,5.7,5.7,5.7
{61290989800521290905},6/19/2020,7/3/2020 5:41,1768,6.46,6.46,6.47
{61290989800521094800},6/9/2020,6/28/2020 2:44,1711,6.28,6.28,6.26
{61290989800520695077},5/11/2020,5/29/2020 5:51,1649,5.61,5.61,5.61
{61290989800520981088},5/26/2020,6/12/2020 2:09,1677,6.73,6.73,5.7
{61290989800521092974},6/9/2020,6/28/2020 2:28,1711,7.66,7.66,7.66
{61290989800520965187},5/25/2020,6/12/2020 4:10,1688,5.37,5.37,5.37
{61290989800520933094},5/21/2020,6/5/2020 2:06,1663,5.37,5.37,5.37
{61290989800520545037},4/28/2020,5/25/2020 8:06,1630,5.72,5.72,5.72
